log name,loss,perplexity,bits per word,trainable paramters,total paramters
log_stats_model_1011490_2020-04-18_12-56-01_999930229.json,6.372627925,585.5947075,9.193758705,7493200,7493200
log_stats_model_1007175_2020-04-21_15-46-28_999996987.json,5.235246084,187.7753092,7.552863564,11896400,11896400
log_stats_model_1006070_2020-04-24_20-03-18_999914171.json,nan,nan,nan,11856400,11856400
log_stats_model_1007032_2020-04-17_04-52-20_999983479.json,4.715616763,111.6776686,6.803196919,11856400,11856400
log_stats_model_1008455_2020-04-15_10-52-22_999924836.json,4.705454706,110.5485406,6.788536169,7493200,7493200
log_stats_model_1011487_2020-04-17_12-55-48_999939186.json,4.767781674,117.6579486,6.878454978,10936400,10936400
log_stats_model_1006180_2020-04-24_01-55-14_999931508.json,4.706585634,110.6736338,6.790167754,10134800,10134800
log_stats_model_1013259_2020-04-21_08-55-24_999995293.json,5.253246715,191.1859883,7.578832984,9254800,9254800
log_stats_model_1013974_2020-04-16_10-36-25_999996122.json,4.897272499,133.9240032,7.065270748,9254800,9254800
log_stats_model_1012885_2020-04-14_17-00-21_999900375.json,4.955159011,141.9051691,7.148783333,16259600,16259600
log_stats_model_1003664_2020-04-13_05-48-12_999905719.json,5.132340218,169.4131182,7.404401781,7453200,7453200
log_stats_model_1007602_2020-04-20_19-46-59_999935214.json,nan,nan,nan,7493200,7493200
log_stats_model_1011544_2020-04-14_14-37-13_999918286.json,6.486148575,655.9919877,9.357534384,11896400,11896400
log_stats_model_1011442_2020-04-24_11-58-57_999929321.json,5.334848348,207.4412876,7.696559256,10054800,10054800
log_stats_model_1003544_2020-04-22_07-44-28_999927911.json,nan,nan,nan,7493200,7493200
log_stats_model_1013265_2020-04-24_07-58-09_999922494.json,7.926261235,2769.054583,11.43517778,10134800,10134800
log_stats_model_1008756_2020-04-20_15-28-22_999994259.json,5.040625711,154.5666989,7.272085716,7493200,7493200
log_stats_model_1008559_2020-04-11_05-39-01_999994538.json,nan,nan,nan,13578000,13578000
log_stats_model_1013736_2020-04-19_06-52-34_999997994.json,4.779772416,119.0772469,6.895753961,14418000,14418000
log_stats_model_1011047_2020-04-14_23-31-09_999918150.json,5.027030278,152.4795179,7.252471653,8373200,8373200
log_stats_model_1008091_2020-04-22_07-35-38_999922371.json,nan,nan,nan,5731600,5731600
log_stats_model_1011571_2020-04-22_01-20-11_999980836.json,5.026333411,152.3732969,7.251466286,12696400,12696400
log_stats_model_1007580_2020-04-20_23-43-41_999989953.json,nan,nan,nan,8373200,8373200
log_stats_model_1006421_2020-04-11_00-45-40_999918855.json,4.662175447,105.866138,6.726097397,9254800,9254800
log_stats_model_1013104_2020-04-20_21-51-27_999973171.json,4.903378681,134.7442694,7.074080107,11856400,11856400
log_stats_model_1009922_2020-04-16_00-11-31_999980276.json,6.312507111,551.4257026,9.107022704,11016400,11016400
log_stats_model_1012161_2020-04-17_02-18-53_999929614.json,4.678377614,107.5953697,6.749472184,14539600,14539600
log_stats_model_1004885_2020-04-15_23-48-47_999982994.json,5.080570554,160.8658124,7.329713944,10936400,10936400
log_stats_model_1006617_2020-04-24_17-22-06_999971737.json,5.191399139,179.7198301,7.489605793,10976400,10976400
log_stats_model_1007779_2020-04-19_23-11-58_999925394.json,4.86569125,129.7606046,7.019708637,9213200,9213200
log_stats_model_1007963_2020-04-17_19-26-03_999920579.json,5.1208982,167.4857378,7.387894439,11856400,11856400
log_stats_model_1000797_2020-04-15_08-45-53_999975903.json,5.018541058,151.1905646,7.240224297,5731600,5731600
log_stats_model_1006985_2020-04-14_00-14-15_999957085.json,4.962914328,143.0099671,7.159971889,17141200,17141200
log_stats_model_1006982_2020-04-13_14-00-01_999976372.json,4.901276524,134.4613132,7.071047335,12736400,12736400
log_stats_model_1009254_2020-04-23_15-07-49_999972959.json,nan,nan,nan,10134800,10134800
log_stats_model_1006989_2020-04-22_02-17-31_999954366.json,4.912343738,135.9576905,7.08701395,11856400,11856400
log_stats_model_1012465_2020-04-18_02-42-09_999921890.json,5.279767972,196.3243172,7.61709507,15378000,15378000
log_stats_model_1000460_2020-04-11_13-05-29_999926416.json,nan,nan,nan,8333200,8333200
log_stats_model_1007004_2020-04-18_08-35-46_999901112.json,4.713802301,111.4752174,6.800579203,13578000,13578000
log_stats_model_1004684_2020-04-18_20-49-56_999943769.json,4.946702087,140.710148,7.136582569,14458000,14458000
log_stats_model_1002783_2020-04-24_00-21-51_999979683.json,4.825943438,124.7040634,6.962364665,9254800,9254800
log_stats_model_1001246_2020-04-16_05-36-35_999989436.json,4.721697168,112.3587827,6.811969089,15338000,15338000
log_stats_model_1000008_2020-04-20_22-48-20_999924758.json,nan,nan,nan,7493200,7493200
log_stats_model_1009600_2020-04-20_14-04-35_999954141.json,4.74181566,114.642164,6.840993937,16221200,16221200
log_stats_model_1002445_2020-04-17_11-00-26_999976400.json,4.989115002,146.8064426,7.197771472,7453200,7453200
log_stats_model_1011626_2020-04-16_10-44-41_999998407.json,4.81832145,123.7571837,6.951368462,11856400,11856400
log_stats_model_1011470_2020-04-15_10-13-13_999954187.json,nan,nan,nan,12736400,12736400
log_stats_model_1009379_2020-04-11_09-41-07_999901011.json,4.903989625,134.8266158,7.074961513,9254800,9254800
log_stats_model_1007317_2020-04-10_19-58-27_999946600.json,nan,nan,nan,8333200,8333200
log_stats_model_1005857_2020-04-17_22-18-41_999948422.json,4.828370622,125.0071108,6.965866352,7453200,7453200
log_stats_model_1010507_2020-04-24_12-20-27_999963461.json,4.815104957,123.3597591,6.946728042,7493200,7493200
log_stats_model_1011530_2020-04-13_12-33-22_999941135.json,4.915811779,136.4300159,7.092017276,9254800,9254800
log_stats_model_1008275_2020-04-11_11-13-13_999919231.json,4.755290504,116.197404,6.860434028,10054800,10054800
log_stats_model_1009050_2020-04-23_10-34-42_999964630.json,4.913695696,136.141624,7.088964414,10094800,10094800
log_stats_model_1011107_2020-04-23_14-27-25_999910909.json,4.644901016,104.0530657,6.701175662,8333200,8333200
log_stats_model_1007830_2020-04-17_00-52-35_999971074.json,6.219300502,502.3517148,8.972553991,8373200,8373200
log_stats_model_1008218_2020-04-16_03-00-29_999969195.json,4.827633756,124.9150312,6.964803279,9214800,9214800
log_stats_model_1011972_2020-04-11_02-19-20_999907638.json,4.94914616,141.0544745,7.140108621,13618000,13618000
log_stats_model_1013201_2020-04-13_11-27-47_999976664.json,4.839419467,126.3959534,6.981806466,13618000,13618000
log_stats_model_1005362_2020-04-19_19-17-38_999958638.json,nan,nan,nan,5731600,5731600
log_stats_model_1010240_2020-04-19_11-45-07_999918159.json,4.782232785,119.3705815,6.899303523,9214800,9214800
log_stats_model_1007575_2020-04-24_20-23-00_999900882.json,6.299850908,544.490725,9.088763664,7493200,7493200
log_stats_model_1006351_2020-04-18_12-11-11_999908450.json,4.613387321,100.8250988,6.655711009,10094800,10094800
log_stats_model_1001083_2020-04-23_09-04-45_999997568.json,4.77948561,119.0430997,6.895340187,11896400,11896400
log_stats_model_1001471_2020-04-18_17-56-07_999988119.json,4.787136041,119.9573234,6.906377426,7493200,7493200
log_stats_model_1012984_2020-04-22_00-30-23_999922252.json,4.717554481,111.8942782,6.805992455,17139600,17139600
log_stats_model_1011691_2020-04-13_20-20-23_999904362.json,4.653797631,104.9829159,6.714010764,7453200,7453200
log_stats_model_1001991_2020-04-21_16-38-07_999957773.json,4.734931131,113.8556173,6.831061662,11816400,11816400
log_stats_model_1009986_2020-04-15_08-25-35_999949845.json,nan,nan,nan,9214800,9214800
log_stats_model_1004502_2020-04-21_09-53-58_999923021.json,4.987545865,146.5762638,7.195507686,7453200,7453200
log_stats_model_1006975_2020-04-22_00-06-15_999994251.json,4.962213016,142.9097077,7.15896011,14498000,14498000
log_stats_model_1004747_2020-04-23_02-11-38_999972406.json,4.886327651,132.4662175,7.04948067,10054800,10054800
log_stats_model_1013779_2020-04-17_06-03-59_999955115.json,4.809791046,122.705975,6.93906169,13578000,13578000
log_stats_model_1000969_2020-04-19_20-48-14_999971940.json,7.417594836,1665.024031,10.70132728,8333200,8333200
log_stats_model_1010062_2020-04-17_07-03-40_999974899.json,4.857174475,128.6601556,7.007421528,10896400,10896400
log_stats_model_1010003_2020-04-21_16-01-23_999989224.json,4.648351873,104.4127582,6.706154195,9214800,9214800
log_stats_model_1007320_2020-04-22_02-18-42_999972624.json,4.756337582,116.3191356,6.861944643,10976400,10976400
log_stats_model_1010863_2020-04-18_15-06-01_999987598.json,nan,nan,nan,9174800,9174800
log_stats_model_1004370_2020-04-22_01-57-20_999905762.json,5.139268597,170.590952,7.414397319,9254800,9254800
log_stats_model_1011071_2020-04-11_07-04-43_999906771.json,4.926950695,137.9581938,7.108087335,10976400,10976400
log_stats_model_1007369_2020-04-21_07-39-04_999983515.json,nan,nan,nan,11896400,11896400
log_stats_model_1008249_2020-04-15_05-47-05_999984364.json,6.466265336,643.0775579,9.328848933,13658000,13658000
log_stats_model_1011102_2020-04-11_01-43-19_999912642.json,4.995087559,147.685876,7.20638805,11016400,11016400
log_stats_model_1011574_2020-04-17_02-37-19_999933743.json,4.757008377,116.397188,6.862912394,11856400,11856400
log_stats_model_1004073_2020-04-22_17-08-08_999902076.json,4.628265085,102.3363651,6.677175085,9214800,9214800
log_stats_model_1002325_2020-04-16_08-58-31_999997401.json,5.060223329,157.6257149,7.300359103,10094800,10094800
log_stats_model_1000122_2020-04-13_15-34-54_999911713.json,5.070604639,159.2705995,7.315336167,10054800,10054800
log_stats_model_1005130_2020-04-17_04-53-39_999974947.json,4.929947344,138.372226,7.112410585,10976400,10976400
log_stats_model_1007400_2020-04-17_19-56-54_999974881.json,4.8302956,125.2479785,6.968643508,11854800,11854800
log_stats_model_1007760_2020-04-24_22-44-20_999962292.json,4.668224446,106.5084629,6.734824258,12776400,12776400
log_stats_model_1003481_2020-04-17_14-32-05_999982181.json,4.645279375,104.0924426,6.701721518,14458000,14458000
log_stats_model_1004607_2020-04-25_01-27-26_999948386.json,4.869673053,130.2783158,7.025453164,10936400,10936400
log_stats_model_1011619_2020-04-15_00-08-56_999940458.json,6.502487627,666.7983171,9.381106653,12778000,12778000
log_stats_model_1005416_2020-04-14_01-11-28_999915916.json,5.002830135,148.8337833,7.217558226,9254800,9254800
log_stats_model_1009214_2020-04-14_02-13-36_999975486.json,5.056597367,157.0552049,7.295127945,10094800,10094800
log_stats_model_1012398_2020-04-12_23-23-39_999911341.json,6.494314842,661.3709264,9.369315816,10134800,10134800
log_stats_model_1008662_2020-04-10_21-40-24_999965448.json,6.226029183,505.7432771,8.982261427,8373200,8373200
log_stats_model_1012288_2020-04-20_00-07-04_999961569.json,5.225367278,185.9294457,7.538611458,16299600,16299600
log_stats_model_1007118_2020-04-14_13-46-46_999941042.json,nan,nan,nan,9254800,9254800
log_stats_model_1002793_2020-04-18_01-31-39_999998546.json,6.477435955,650.3014044,9.344964729,10976400,10976400
log_stats_model_1008103_2020-04-16_15-20-34_999905781.json,4.769264295,117.8325201,6.880593947,15339600,15339600
log_stats_model_1010830_2020-04-15_14-00-08_999905372.json,nan,nan,nan,10094800,10094800
log_stats_model_1001939_2020-04-22_19-37-15_999938086.json,4.943082643,140.2017761,7.131360815,10934800,10934800
log_stats_model_1003665_2020-04-24_23-17-03_999927542.json,4.722270484,112.4232182,6.812796209,10976400,10976400
log_stats_model_1003469_2020-04-18_21-14-05_999954779.json,nan,nan,nan,5731600,5731600
log_stats_model_1010462_2020-04-22_00-47-06_999980528.json,4.963505421,143.0945243,7.160824656,10094800,10094800
log_stats_model_1007949_2020-04-15_20-23-07_999967039.json,4.821681347,124.1736944,6.956215768,9254800,9254800
log_stats_model_1007877_2020-04-19_10-22-39_999905702.json,4.684324394,108.237122,6.758051573,7493200,7493200
log_stats_model_1009497_2020-04-13_02-15-58_999967009.json,4.837691816,126.1777739,6.979313993,7453200,7453200
log_stats_model_1008188_2020-04-13_18-53-54_999954308.json,nan,nan,nan,9214800,9214800
log_stats_model_1003141_2020-04-13_22-53-49_999945009.json,4.612146766,100.7000973,6.653921268,9214800,9214800
log_stats_model_1004320_2020-04-22_00-49-48_999925829.json,4.97179998,144.2863664,7.172791176,9214800,9214800
log_stats_model_1008678_2020-04-21_20-36-20_999954111.json,nan,nan,nan,7453200,7453200
log_stats_model_1001930_2020-04-23_06-59-51_999995609.json,4.731796413,113.4992709,6.826539219,9214800,9214800
log_stats_model_1012236_2020-04-17_22-04-34_999995122.json,nan,nan,nan,10134800,10134800
log_stats_model_1010417_2020-04-24_09-19-56_999982183.json,5.003525225,148.9372721,7.218561029,12736400,12736400
log_stats_model_1008380_2020-04-19_09-35-31_999920868.json,4.907816767,135.3436049,7.080482911,8373200,8373200
log_stats_model_1003839_2020-04-23_01-04-52_999952958.json,5.046926554,155.543674,7.281175911,14419600,14419600
log_stats_model_1010708_2020-04-11_08-16-33_999929202.json,4.65845171,105.4726534,6.72072518,10936400,10936400
log_stats_model_1003006_2020-04-15_10-25-35_999995604.json,nan,nan,nan,7453200,7453200
log_stats_model_1001986_2020-04-10_19-04-56_999900544.json,4.944076983,140.3412536,7.132795344,7493200,7493200
log_stats_model_1002611_2020-04-14_18-16-45_999974237.json,8.922589052,7499.480662,12.87257498,5731600,5731600
log_stats_model_1014001_2020-04-23_05-18-31_999928378.json,6.499347576,664.70782,9.376576516,11016400,11016400
log_stats_model_1000219_2020-04-19_10-34-45_999971667.json,4.800665402,121.5912977,6.925896168,9214800,9214800
log_stats_model_1002104_2020-04-20_10-02-58_999973441.json,4.931865211,138.6378601,7.115177482,9214800,9214800
log_stats_model_1001419_2020-04-15_16-36-08_999994516.json,6.457126062,637.2270713,9.315663748,7453200,7453200
log_stats_model_1000546_2020-04-15_05-56-56_999926892.json,4.801469229,121.6890753,6.927055845,14458000,14458000
log_stats_model_1007539_2020-04-24_22-21-58_999974082.json,nan,nan,nan,10094800,10094800
log_stats_model_1000383_2020-04-16_16-18-37_999953364.json,nan,nan,nan,8333200,8333200
log_stats_model_1001683_2020-04-24_03-37-55_999978995.json,5.108036375,165.3453595,7.369338746,7453200,7453200
log_stats_model_1010931_2020-04-23_02-19-19_999975591.json,4.729078571,113.1912166,6.822618202,16218000,16218000
log_stats_model_1010833_2020-04-21_23-55-39_999904915.json,5.075066724,159.9828663,7.321773595,12778000,12778000
log_stats_model_1013993_2020-04-22_20-04-42_999993210.json,6.283598965,535.7132115,9.065317065,11016400,11016400
log_stats_model_1000316_2020-04-14_03-46-33_999921216.json,4.809710456,122.6960865,6.938945423,9254800,9254800
log_stats_model_1011302_2020-04-21_03-40-32_999946937.json,6.457162209,637.2501056,9.315715897,7493200,7493200
log_stats_model_1010409_2020-04-18_07-07-14_999962580.json,6.331121648,561.7863674,9.133877805,7493200,7493200
log_stats_model_1001684_2020-04-21_18-37-54_999946770.json,5.115525922,166.5883704,7.380143879,11816400,11816400
log_stats_model_1006969_2020-04-14_01-30-42_999958868.json,6.471286811,646.314877,9.33609339,7493200,7493200
log_stats_model_1003843_2020-04-11_11-19-18_999941620.json,4.923090666,137.4266976,7.10251849,10976400,10976400
log_stats_model_1005025_2020-04-15_19-51-41_999947694.json,4.823448107,124.3932735,6.958764664,10094800,10094800
log_stats_model_1003806_2020-04-14_06-06-34_999901487.json,5.168110968,175.5828424,7.456008064,12738000,12738000
log_stats_model_1005242_2020-04-17_02-22-57_999971273.json,4.720783123,112.2561286,6.8106504,10976400,10976400
log_stats_model_1013909_2020-04-15_18-04-28_999983500.json,4.693122642,109.1936205,6.770744761,16219600,16219600
log_stats_model_1008034_2020-04-16_06-07-17_999916338.json,4.890824401,133.0632263,7.05596811,11856400,11856400
log_stats_model_1006551_2020-04-20_05-47-55_999977250.json,4.940876489,139.8928103,7.128178008,11776400,11776400
log_stats_model_1006263_2020-04-15_14-26-46_999978250.json,5.04893064,155.8557095,7.284067197,11896400,11896400
log_stats_model_1012924_2020-04-13_05-37-18_999962097.json,6.401532516,602.768082,9.235459215,11896400,11896400
log_stats_model_1003913_2020-04-15_03-29-07_999956211.json,5.192187263,179.8615275,7.490742816,9214800,9214800
log_stats_model_1003878_2020-04-15_00-44-34_999997025.json,4.881218771,131.7911894,7.042110115,10054800,10054800
log_stats_model_1012031_2020-04-13_23-39-41_999977610.json,5.221111409,185.1398358,7.532471537,9254800,9254800
log_stats_model_1003774_2020-04-15_14-24-54_999914197.json,4.825174276,124.6081827,6.961255,11856400,11856400
log_stats_model_1003949_2020-04-22_10-35-03_999926420.json,4.835955574,125.9588887,6.976809124,7453200,7453200
log_stats_model_1008491_2020-04-20_03-28-57_999998016.json,6.243689083,514.7539829,9.007739277,10134800,10134800
log_stats_model_1003933_2020-04-19_02-11-48_999996383.json,5.138104781,170.392531,7.412718288,17059600,17059600
log_stats_model_1008356_2020-04-14_18-32-03_999988361.json,6.462024874,640.3563856,9.32273124,10134800,10134800
log_stats_model_1009767_2020-04-23_11-31-42_999993303.json,4.598761105,99.36114132,6.63460984,9214800,9214800
log_stats_model_1005004_2020-04-25_00-46-03_999981007.json,nan,nan,nan,5731600,5731600
log_stats_model_1004521_2020-04-13_12-47-43_999956634.json,4.827549314,124.9044836,6.964681455,14458000,14458000
log_stats_model_1001824_2020-04-17_06-24-44_999957936.json,4.740349631,114.4742184,6.838878904,9254800,9254800
log_stats_model_1010668_2020-04-19_08-55-14_999985855.json,5.045294012,155.2899495,7.27882065,7493200,7493200
log_stats_model_1010730_2020-04-22_12-24-39_999949332.json,nan,nan,nan,12738000,12738000
log_stats_model_1011841_2020-04-15_10-05-18_999973911.json,4.79014543,120.3188653,6.910719056,10094800,10094800
log_stats_model_1006817_2020-04-22_04-09-39_999902272.json,4.939761856,139.7369681,7.126569933,9254800,9254800
log_stats_model_1012759_2020-04-21_08-37-43_999939687.json,4.700275606,109.9774788,6.781064308,14418000,14418000
log_stats_model_1011702_2020-04-23_23-03-26_999983994.json,nan,nan,nan,10134800,10134800
log_stats_model_1008963_2020-04-21_01-53-28_999919021.json,4.949465853,141.0995759,7.140569842,10976400,10976400
log_stats_model_1011679_2020-04-24_13-08-32_999971640.json,4.871514181,130.5183959,7.028109351,17981200,17981200
log_stats_model_1013838_2020-04-22_06-01-25_999946398.json,4.762794569,117.0726367,6.871260105,9214800,9214800
log_stats_model_1006508_2020-04-22_10-31-33_999964358.json,nan,nan,nan,11816400,11816400
log_stats_model_1011140_2020-04-17_19-07-02_999988869.json,nan,nan,nan,14498000,14498000
log_stats_model_1011262_2020-04-19_12-37-34_999954604.json,nan,nan,nan,10134800,10134800
log_stats_model_1006094_2020-04-14_13-15-07_999943752.json,nan,nan,nan,9214800,9214800
log_stats_model_1013695_2020-04-14_14-44-00_999928622.json,4.811325518,122.8944083,6.941275464,13618000,13618000
log_stats_model_1003106_2020-04-17_09-29-05_999908360.json,4.657319597,105.353314,6.719091886,11816400,11816400
log_stats_model_1009387_2020-04-13_03-30-48_999961433.json,nan,nan,nan,10934800,10934800
log_stats_model_1007421_2020-04-17_05-43-01_999928662.json,6.200181683,492.8385735,8.944971367,7493200,7493200
log_stats_model_1005595_2020-04-14_05-38-04_999999262.json,nan,nan,nan,5731600,5731600
log_stats_model_1011760_2020-04-19_09-43-07_999932453.json,4.663975392,106.0568628,6.728694168,12776400,12776400
log_stats_model_1005561_2020-04-20_03-09-48_999911355.json,4.837762925,126.1867466,6.979416581,7453200,7453200
log_stats_model_1007667_2020-04-17_03-28-38_999928774.json,6.481905743,653.2146199,9.351413271,12736400,12736400
log_stats_model_1012974_2020-04-18_05-37-54_999973030.json,4.977889867,145.1677349,7.181577024,12776400,12776400
log_stats_model_1005704_2020-04-14_07-36-36_999941642.json,4.881700238,131.8546577,7.042804724,10054800,10054800
log_stats_model_1010500_2020-04-14_01-17-39_999998440.json,4.880121916,131.6467128,7.040527687,13618000,13618000
log_stats_model_1011742_2020-04-17_07-12-14_999948234.json,4.761826895,116.9594034,6.869864047,10094800,10094800
log_stats_model_1013994_2020-04-15_19-17-48_999921997.json,5.251087966,190.773711,7.575718569,9254800,9254800
log_stats_model_1006333_2020-04-18_08-16-40_999926641.json,4.825255459,124.6182992,6.961372121,14498000,14498000
log_stats_model_1004576_2020-04-15_05-51-32_999980091.json,5.132785834,169.4886282,7.405044669,7453200,7453200
log_stats_model_1002160_2020-04-24_22-57-20_999925028.json,nan,nan,nan,5731600,5731600
log_stats_model_1003372_2020-04-23_18-32-48_999997116.json,5.031289702,153.130378,7.258616703,5731600,5731600
log_stats_model_1005798_2020-04-18_20-49-47_999967792.json,6.477800388,650.5384391,9.345490495,7493200,7493200
log_stats_model_1010272_2020-04-20_04-48-20_999943845.json,5.029628717,152.8762418,7.256220407,11856400,11856400
log_stats_model_1003424_2020-04-22_06-45-47_999996414.json,4.734867429,113.8483648,6.830969759,10094800,10094800
log_stats_model_1000148_2020-04-18_20-30-39_999918871.json,4.80786755,122.4701774,6.936286672,9214800,9214800
log_stats_model_1010052_2020-04-19_03-05-14_999930248.json,5.443263971,231.1955688,7.852969937,10976400,10976400
log_stats_model_1006781_2020-04-22_07-42-55_999986203.json,nan,nan,nan,10054800,10054800
log_stats_model_1005098_2020-04-17_17-38-44_999900884.json,nan,nan,nan,7453200,7453200
log_stats_model_1004774_2020-04-15_00-12-22_999912790.json,5.126064856,168.3533183,7.395348347,7453200,7453200
log_stats_model_1008574_2020-04-17_21-49-21_999938348.json,nan,nan,nan,8333200,8333200
log_stats_model_1006482_2020-04-14_00-52-19_999900002.json,6.457199541,637.273896,9.315769756,5731600,5731600
log_stats_model_1007579_2020-04-14_23-26-47_999960138.json,4.749858078,115.5678818,6.852596695,11856400,11856400
log_stats_model_1009650_2020-04-20_14-42-40_999986706.json,4.794001903,120.7837677,6.916282772,10934800,10934800
log_stats_model_1007138_2020-04-14_23-20-28_999927063.json,nan,nan,nan,11856400,11856400
log_stats_model_1011277_2020-04-13_21-22-06_999979107.json,nan,nan,nan,5731600,5731600
log_stats_model_1003522_2020-04-21_13-13-25_999978255.json,4.8200571,123.9721694,6.953872476,10976400,10976400
log_stats_model_1007589_2020-04-20_18-10-41_999940562.json,4.737048399,114.0969356,6.834116234,16179600,16179600
log_stats_model_1002045_2020-04-10_23-40-34_999982065.json,4.836899544,126.0778464,6.978170986,10054800,10054800
log_stats_model_1003218_2020-04-18_08-01-09_999964392.json,5.106357019,165.0679189,7.366915948,7493200,7493200
log_stats_model_1009171_2020-04-21_07-15-32_999907563.json,nan,nan,nan,7453200,7453200
log_stats_model_1011756_2020-04-23_07-36-49_999998080.json,4.97774113,145.1461448,7.181362444,12656400,12656400
log_stats_model_1007695_2020-04-24_22-26-09_999963104.json,4.681457223,107.9272321,6.75391512,10934800,10934800
log_stats_model_1003392_2020-04-20_00-01-06_999922843.json,4.930844798,138.4964644,7.113705337,9214800,9214800
log_stats_model_1011085_2020-04-15_22-14-33_999930768.json,4.773465647,118.3286174,6.886655217,9254800,9254800
log_stats_model_1003242_2020-04-23_01-52-22_999989275.json,4.72461619,112.6872395,6.816180347,10976400,10976400
log_stats_model_1006316_2020-04-22_15-17-42_999975521.json,4.695832484,109.4899193,6.774654237,9213200,9213200
log_stats_model_1008728_2020-04-21_00-25-25_999906427.json,6.311894982,551.0882621,9.106139589,7493200,7493200
log_stats_model_1002935_2020-04-21_12-34-28_999991880.json,4.70206607,110.1745658,6.783647401,12698000,12698000
log_stats_model_1013636_2020-04-24_06-46-37_999992802.json,nan,nan,nan,8373200,8373200
log_stats_model_1007531_2020-04-17_03-36-08_999990313.json,5.062806954,158.033487,7.304086485,12656400,12656400
log_stats_model_1011858_2020-04-20_01-33-31_999961423.json,5.248381679,190.2581206,7.571814222,10896400,10896400
log_stats_model_1003051_2020-04-19_09-26-19_999942090.json,nan,nan,nan,7453200,7453200
log_stats_model_1004074_2020-04-20_21-24-54_999999338.json,4.820980035,124.0866405,6.955203989,11016400,11016400
log_stats_model_1006609_2020-04-23_15-03-15_999912324.json,4.959055484,142.4591773,7.154404754,7493200,7493200
log_stats_model_1009807_2020-04-21_19-34-04_999924972.json,4.775551509,118.5756921,6.889664479,12736400,12736400
log_stats_model_1009393_2020-04-20_16-09-11_999979428.json,4.864141668,129.5596856,7.017473063,13618000,13618000
log_stats_model_1004072_2020-04-10_18-40-49_999985181.json,5.204482588,182.0866345,7.50848122,14458000,14458000
log_stats_model_1005224_2020-04-11_16-02-18_999993552.json,5.302830965,200.9047599,7.650367935,9214800,9214800
log_stats_model_1012307_2020-04-24_16-36-59_999939909.json,nan,nan,nan,7493200,7493200
log_stats_model_1006311_2020-04-18_15-37-27_999952394.json,5.277097239,195.8006871,7.613242017,13538000,13538000
log_stats_model_1002389_2020-04-16_20-04-20_999941027.json,5.124147286,168.0307983,7.392581878,10054800,10054800
log_stats_model_1002811_2020-04-15_04-51-53_999944051.json,4.950904031,141.3026482,7.142644694,10976400,10976400
log_stats_model_1008619_2020-04-11_03-57-28_999952040.json,4.728795024,113.1591261,6.82220913,9214800,9214800
log_stats_model_1010476_2020-04-18_20-44-17_999981407.json,4.651700511,104.7629848,6.710985258,9214800,9214800
log_stats_model_1004688_2020-04-15_02-35-24_999939028.json,5.05578554,156.927755,7.293956727,7453200,7453200
log_stats_model_1004655_2020-04-17_02-15-00_999939801.json,4.740633178,114.5066818,6.839287976,11016400,11016400
log_stats_model_1010692_2020-04-15_21-39-41_999931674.json,4.738023776,114.2082774,6.835523406,11856400,11856400
log_stats_model_1008654_2020-04-13_02-02-43_999951906.json,4.738183179,114.226484,6.835753375,11896400,11896400
log_stats_model_1002685_2020-04-18_10-48-48_999913055.json,4.893965934,133.4819061,7.060500383,9254800,9254800
log_stats_model_1006830_2020-04-19_20-48-32_999925107.json,nan,nan,nan,10094800,10094800
log_stats_model_1007706_2020-04-18_19-11-13_999963759.json,6.462305754,640.5362743,9.323136464,11016400,11016400
log_stats_model_1005158_2020-04-18_18-40-06_999913251.json,4.73058845,113.3622507,6.824796497,10936400,10936400
log_stats_model_1008635_2020-04-20_00-04-29_999994281.json,nan,nan,nan,11856400,11856400
log_stats_model_1007192_2020-04-13_14-16-36_999986820.json,4.924753726,137.6554365,7.104917778,16259600,16259600
log_stats_model_1002365_2020-04-15_16-03-27_999976353.json,4.948452255,140.9566301,7.139107529,10094800,10094800
log_stats_model_1005368_2020-04-24_17-28-49_999905517.json,6.457161616,637.249728,9.315715042,7453200,7453200
log_stats_model_1009695_2020-04-23_17-47-27_999912398.json,4.676826551,107.4286118,6.747234472,10934800,10934800
log_stats_model_1000746_2020-04-19_02-36-39_999937830.json,4.99190899,147.2171916,7.201802345,9214800,9214800
log_stats_model_1000395_2020-04-18_23-50-09_999980667.json,4.994950674,147.6656615,7.206190567,8333200,8333200
log_stats_model_1010624_2020-04-19_05-58-49_999940216.json,4.659173762,105.5488376,6.721766881,10054800,10054800
log_stats_model_1013726_2020-04-24_09-35-23_999940682.json,6.33366794,563.2186622,9.137551328,9254800,9254800
log_stats_model_1009812_2020-04-20_02-19-23_999935518.json,5.186211743,178.7899661,7.482121963,14498000,14498000
log_stats_model_1006231_2020-04-20_21-57-01_999933425.json,4.825438268,124.6410826,6.961635859,9214800,9214800
log_stats_model_1006587_2020-04-18_09-03-07_999956718.json,5.026528368,152.403006,7.251747549,8373200,8373200
log_stats_model_1000834_2020-04-13_02-19-39_999961786.json,6.475559272,649.0821394,9.342257248,9254800,9254800
log_stats_model_1013117_2020-04-20_15-01-54_999956297.json,6.324838583,558.2676924,9.124813258,11014800,11014800
log_stats_model_1007734_2020-04-14_13-17-28_999974097.json,nan,nan,nan,7453200,7453200
log_stats_model_1008320_2020-04-19_05-04-54_999906864.json,5.037242112,154.0445909,7.267204214,14498000,14498000
log_stats_model_1004990_2020-04-24_03-07-40_999921117.json,4.718136982,111.9594757,6.806832826,11856400,11856400
